transaction_id,transaction_date,Year,Quarter_Name,Month_Number,Month_Name,Week_Number,Day_Number,Day_Name,Week_Type,Time_of_Transaction,Time_Buckets,Hour,Minute,transaction_qty,Order_Size,store_id,store_location,product_id,unit_price,unit_price_clean,total_amount,Spending_Level,product_category,product_type,product_category,product_detail
465,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:59:44,Midday,17,59,2,Small Order,8,Hell's Kitchen,53,3,3.00,6.00,Low,Tea,Brewed Chai tea,Tea,Traditional Blend Chai Lg
466,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:59:44,Midday,17,59,1,Single,8,Hell's Kitchen,76,"3,5",3.50,3.50,Low,Bakery,Biscotti,Drinks/Food,Chocolate Chip Biscotti
467,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:01:08,Late Afternoon,18,1,2,Small Order,8,Hell's Kitchen,45,3,3.00,6.00,Low,Tea,Brewed herbal tea,Tea,Peppermint Lg
468,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:02:00,Late Afternoon,18,2,1,Single,3,Astoria,52,"2,5",2.50,2.50,Low,Tea,Brewed Chai tea,Tea,Traditional Blend Chai Rg
469,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:02:21,Late Afternoon,18,2,2,Small Order,5,Lower Manhattan,49,3,3.00,6.00,Low,Tea,Brewed Black tea,Tea,English Breakfast Lg
470,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:03:13,Late Afternoon,18,3,1,Single,3,Astoria,28,2,2.00,2.00,Low,Coffee,Gourmet brewed coffee,Coffee,Columbian Medium Roast Sm
471,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:03:13,Late Afternoon,18,3,1,Single,3,Astoria,78,"4,5",4.50,4.50,Low,Bakery,Scone,Drinks/Food,Scottish Cream Scone 
472,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:04:34,Late Afternoon,18,4,1,Single,3,Astoria,28,2,2.00,2.00,Low,Coffee,Gourmet brewed coffee,Coffee,Columbian Medium Roast Sm
473,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:06:52,Late Afternoon,18,6,2,Small Order,3,Astoria,30,3,3.00,6.00,Low,Coffee,Gourmet brewed coffee,Coffee,Columbian Medium Roast Lg
474,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:06:52,Late Afternoon,18,6,1,Single,3,Astoria,79,"3,75",3.75,3.75,Low,Bakery,Scone,Drinks/Food,Jumbo Savory Scone
475,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:07:13,Late Afternoon,18,7,1,Single,8,Hell's Kitchen,23,"2,5",2.50,2.50,Low,Coffee,Drip coffee,Coffee,Our Old Time Diner Blend Rg
476,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:08:53,Late Afternoon,18,8,2,Small Order,3,Astoria,34,"2,45",2.45,4.90,Low,Coffee,Premium brewed coffee,Coffee,Jamaican Coffee River Sm
477,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:12:37,Late Afternoon,18,12,2,Small Order,3,Astoria,25,"2,2",2.20,4.40,Low,Coffee,Organic brewed coffee,Coffee,Brazilian Sm
478,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:13:32,Late Afternoon,18,13,2,Small Order,5,Lower Manhattan,23,"2,5",2.50,5.00,Low,Coffee,Drip coffee,Coffee,Our Old Time Diner Blend Rg
479,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:13:41,Late Afternoon,18,13,2,Small Order,8,Hell's Kitchen,57,"3,1",3.10,6.20,Low,Tea,Brewed Chai tea,Tea,Spicy Eye Opener Chai Lg
480,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:14:28,Late Afternoon,18,14,2,Small Order,8,Hell's Kitchen,26,3,3.00,6.00,Low,Coffee,Organic brewed coffee,Coffee,Brazilian Rg
481,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:17:09,Late Afternoon,18,17,2,Small Order,8,Hell's Kitchen,36,"3,75",3.75,7.50,Low,Coffee,Premium brewed coffee,Coffee,Jamaican Coffee River Lg
482,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:18:10,Late Afternoon,18,18,1,Single,3,Astoria,59,"4,5",4.50,4.50,Low,Drinking Chocolate,Hot chocolate,Drinks/Food,Dark chocolate Lg
483,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:19:45,Late Afternoon,18,19,1,Single,5,Lower Manhattan,52,"2,5",2.50,2.50,Low,Tea,Brewed Chai tea,Tea,Traditional Blend Chai Rg
484,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:19:45,Late Afternoon,18,19,1,Single,5,Lower Manhattan,76,"3,5",3.50,3.50,Low,Bakery,Biscotti,Drinks/Food,Chocolate Chip Biscotti
485,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:21:22,Late Afternoon,18,21,1,Single,3,Astoria,46,"2,5",2.50,2.50,Low,Tea,Brewed Green tea,Tea,Serenity Green Tea Rg
486,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:22:12,Late Afternoon,18,22,2,Small Order,3,Astoria,61,"4,75",4.75,9.50,Low,Drinking Chocolate,Hot chocolate,Drinks/Food,Sustainably Grown Organic Lg
487,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:22:48,Late Afternoon,18,22,2,Small Order,5,Lower Manhattan,37,3,3.00,6.00,Low,Coffee,Barista Espresso,Drinks/Food,Espresso shot
488,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:22:53,Late Afternoon,18,22,1,Single,3,Astoria,32,3,3.00,3.00,Low,Coffee,Gourmet brewed coffee,Coffee,Ethiopia Rg
489,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:22:53,Late Afternoon,18,22,1,Single,3,Astoria,79,"3,75",3.75,3.75,Low,Bakery,Scone,Drinks/Food,Jumbo Savory Scone
490,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:23:34,Late Afternoon,18,23,2,Small Order,5,Lower Manhattan,53,3,3.00,6.00,Low,Tea,Brewed Chai tea,Tea,Traditional Blend Chai Lg
491,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:25:51,Late Afternoon,18,25,1,Single,3,Astoria,61,"4,75",4.75,4.75,Low,Drinking Chocolate,Hot chocolate,Drinks/Food,Sustainably Grown Organic Lg
492,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:25:57,Late Afternoon,18,25,1,Single,8,Hell's Kitchen,43,3,3.00,3.00,Low,Tea,Brewed herbal tea,Tea,Lemon Grass Lg
493,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:27:08,Late Afternoon,18,27,2,Small Order,5,Lower Manhattan,54,"2,5",2.50,5.00,Low,Tea,Brewed Chai tea,Tea,Morning Sunrise Chai Rg
494,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:29:34,Late Afternoon,18,29,2,Small Order,8,Hell's Kitchen,44,"2,5",2.50,5.00,Low,Tea,Brewed herbal tea,Tea,Peppermint Rg
495,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:30:05,Late Afternoon,18,30,2,Small Order,3,Astoria,55,4,4.00,8.00,Low,Tea,Brewed Chai tea,Tea,Morning Sunrise Chai Lg
496,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:34:56,Late Afternoon,18,34,2,Small Order,3,Astoria,60,"3,75",3.75,7.50,Low,Drinking Chocolate,Hot chocolate,Drinks/Food,Sustainably Grown Organic Rg
497,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:39:29,Late Afternoon,18,39,1,Single,3,Astoria,22,2,2.00,2.00,Low,Coffee,Drip coffee,Coffee,Our Old Time Diner Blend Sm
498,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:40:29,Late Afternoon,18,40,2,Small Order,8,Hell's Kitchen,53,3,3.00,6.00,Low,Tea,Brewed Chai tea,Tea,Traditional Blend Chai Lg
499,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:41:13,Late Afternoon,18,41,1,Single,3,Astoria,24,3,3.00,3.00,Low,Coffee,Drip coffee,Coffee,Our Old Time Diner Blend Lg
500,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:41:28,Late Afternoon,18,41,2,Small Order,8,Hell's Kitchen,49,3,3.00,6.00,Low,Tea,Brewed Black tea,Tea,English Breakfast Lg
501,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:42:04,Late Afternoon,18,42,2,Small Order,3,Astoria,60,"3,75",3.75,7.50,Low,Drinking Chocolate,Hot chocolate,Drinks/Food,Sustainably Grown Organic Rg
502,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:42:16,Late Afternoon,18,42,1,Single,8,Hell's Kitchen,54,"2,5",2.50,2.50,Low,Tea,Brewed Chai tea,Tea,Morning Sunrise Chai Rg
503,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:43:19,Late Afternoon,18,43,1,Single,3,Astoria,57,"3,1",3.10,3.10,Low,Tea,Brewed Chai tea,Tea,Spicy Eye Opener Chai Lg
504,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:43:42,Late Afternoon,18,43,1,Single,3,Astoria,25,"2,2",2.20,2.20,Low,Coffee,Organic brewed coffee,Coffee,Brazilian Sm
505,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:45:11,Late Afternoon,18,45,2,Small Order,3,Astoria,38,"3,75",3.75,7.50,Low,Coffee,Barista Espresso,Drinks/Food,Latte
506,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:49:48,Late Afternoon,18,49,1,Single,3,Astoria,27,"3,5",3.50,3.50,Low,Coffee,Organic brewed coffee,Coffee,Brazilian Lg
507,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:51:23,Late Afternoon,18,51,2,Small Order,3,Astoria,24,3,3.00,6.00,Low,Coffee,Drip coffee,Coffee,Our Old Time Diner Blend Lg
508,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:51:41,Late Afternoon,18,51,1,Single,3,Astoria,28,2,2.00,2.00,Low,Coffee,Gourmet brewed coffee,Coffee,Columbian Medium Roast Sm
509,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:52:18,Late Afternoon,18,52,2,Small Order,8,Hell's Kitchen,22,2,2.00,4.00,Low,Coffee,Drip coffee,Coffee,Our Old Time Diner Blend Sm
510,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:52:57,Late Afternoon,18,52,2,Small Order,3,Astoria,59,"4,5",4.50,9.00,Low,Drinking Chocolate,Hot chocolate,Drinks/Food,Dark chocolate Lg
511,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:55:19,Late Afternoon,18,55,2,Small Order,3,Astoria,56,"2,55",2.55,5.10,Low,Tea,Brewed Chai tea,Tea,Spicy Eye Opener Chai Rg
512,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:56:24,Late Afternoon,18,56,2,Small Order,8,Hell's Kitchen,53,3,3.00,6.00,Low,Tea,Brewed Chai tea,Tea,Traditional Blend Chai Lg
513,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:56:35,Late Afternoon,18,56,2,Small Order,8,Hell's Kitchen,39,"4,25",4.25,8.50,Low,Coffee,Barista Espresso,Drinks/Food,Latte Rg
514,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,18:56:35,Late Afternoon,18,56,1,Single,8,Hell's Kitchen,73,"3,75",3.75,3.75,Low,Bakery,Pastry,Drinks/Food,Almond Croissant
515,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:00:27,Late Afternoon,19,0,1,Single,3,Astoria,43,3,3.00,3.00,Low,Tea,Brewed herbal tea,Tea,Lemon Grass Lg
516,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:02:52,Late Afternoon,19,2,2,Small Order,8,Hell's Kitchen,37,3,3.00,6.00,Low,Coffee,Barista Espresso,Drinks/Food,Espresso shot
517,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:06:58,Late Afternoon,19,6,1,Single,8,Hell's Kitchen,38,"3,75",3.75,3.75,Low,Coffee,Barista Espresso,Drinks/Food,Latte
518,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:07:26,Late Afternoon,19,7,2,Small Order,8,Hell's Kitchen,24,3,3.00,6.00,Low,Coffee,Drip coffee,Coffee,Our Old Time Diner Blend Lg
519,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:07:40,Late Afternoon,19,7,1,Single,3,Astoria,55,4,4.00,4.00,Low,Tea,Brewed Chai tea,Tea,Morning Sunrise Chai Lg
520,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:08:11,Late Afternoon,19,8,2,Small Order,8,Hell's Kitchen,27,"3,5",3.50,7.00,Low,Coffee,Organic brewed coffee,Coffee,Brazilian Lg
521,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:08:56,Late Afternoon,19,8,1,Single,3,Astoria,60,"3,75",3.75,3.75,Low,Drinking Chocolate,Hot chocolate,Drinks/Food,Sustainably Grown Organic Rg
522,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:09:54,Late Afternoon,19,9,1,Single,8,Hell's Kitchen,41,"4,25",4.25,4.25,Low,Coffee,Barista Espresso,Drinks/Food,Cappuccino Lg
523,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:10:16,Late Afternoon,19,10,2,Small Order,3,Astoria,27,"3,5",3.50,7.00,Low,Coffee,Organic brewed coffee,Coffee,Brazilian Lg
524,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:10:53,Late Afternoon,19,10,2,Small Order,8,Hell's Kitchen,55,4,4.00,8.00,Low,Tea,Brewed Chai tea,Tea,Morning Sunrise Chai Lg
525,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:12:49,Late Afternoon,19,12,2,Small Order,3,Astoria,40,"3,75",3.75,7.50,Low,Coffee,Barista Espresso,Drinks/Food,Cappuccino
526,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:14:09,Late Afternoon,19,14,2,Small Order,3,Astoria,32,3,3.00,6.00,Low,Coffee,Gourmet brewed coffee,Coffee,Ethiopia Rg
527,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:15:15,Late Afternoon,19,15,1,Single,3,Astoria,55,4,4.00,4.00,Low,Tea,Brewed Chai tea,Tea,Morning Sunrise Chai Lg
528,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:21:35,Late Afternoon,19,21,1,Single,8,Hell's Kitchen,49,3,3.00,3.00,Low,Tea,Brewed Black tea,Tea,English Breakfast Lg
529,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:22:39,Late Afternoon,19,22,1,Single,8,Hell's Kitchen,40,"3,75",3.75,3.75,Low,Coffee,Barista Espresso,Drinks/Food,Cappuccino
530,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:24:18,Late Afternoon,19,24,1,Single,8,Hell's Kitchen,46,"2,5",2.50,2.50,Low,Tea,Brewed Green tea,Tea,Serenity Green Tea Rg
531,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:24:18,Late Afternoon,19,24,1,Single,8,Hell's Kitchen,77,3,3.00,3.00,Low,Bakery,Scone,Drinks/Food,Oatmeal Scone
532,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:29:01,Late Afternoon,19,29,2,Small Order,3,Astoria,44,"2,5",2.50,5.00,Low,Tea,Brewed herbal tea,Tea,Peppermint Rg
533,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:29:07,Late Afternoon,19,29,1,Single,3,Astoria,38,"3,75",3.75,3.75,Low,Coffee,Barista Espresso,Drinks/Food,Latte
534,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:30:55,Late Afternoon,19,30,2,Small Order,3,Astoria,51,3,3.00,6.00,Low,Tea,Brewed Black tea,Tea,Earl Grey Lg
535,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:34:03,Late Afternoon,19,34,1,Single,8,Hell's Kitchen,43,3,3.00,3.00,Low,Tea,Brewed herbal tea,Tea,Lemon Grass Lg
536,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:34:39,Late Afternoon,19,34,2,Small Order,8,Hell's Kitchen,61,"4,75",4.75,9.50,Low,Drinking Chocolate,Hot chocolate,Drinks/Food,Sustainably Grown Organic Lg
537,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:34:48,Late Afternoon,19,34,1,Single,3,Astoria,40,"3,75",3.75,3.75,Low,Coffee,Barista Espresso,Drinks/Food,Cappuccino
538,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:35:55,Late Afternoon,19,35,2,Small Order,8,Hell's Kitchen,27,"3,5",3.50,7.00,Low,Coffee,Organic brewed coffee,Coffee,Brazilian Lg
539,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:37:51,Late Afternoon,19,37,1,Single,3,Astoria,60,"3,75",3.75,3.75,Low,Drinking Chocolate,Hot chocolate,Drinks/Food,Sustainably Grown Organic Rg
540,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:38:46,Late Afternoon,19,38,2,Small Order,3,Astoria,55,4,4.00,8.00,Low,Tea,Brewed Chai tea,Tea,Morning Sunrise Chai Lg
541,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:39:00,Late Afternoon,19,39,2,Small Order,3,Astoria,47,3,3.00,6.00,Low,Tea,Brewed Green tea,Tea,Serenity Green Tea Lg
542,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:39:32,Late Afternoon,19,39,1,Single,3,Astoria,37,3,3.00,3.00,Low,Coffee,Barista Espresso,Drinks/Food,Espresso shot
543,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:43:29,Late Afternoon,19,43,1,Single,3,Astoria,54,"2,5",2.50,2.50,Low,Tea,Brewed Chai tea,Tea,Morning Sunrise Chai Rg
544,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:44:41,Late Afternoon,19,44,1,Single,8,Hell's Kitchen,61,"4,75",4.75,4.75,Low,Drinking Chocolate,Hot chocolate,Drinks/Food,Sustainably Grown Organic Lg
545,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:45:28,Late Afternoon,19,45,1,Single,8,Hell's Kitchen,26,3,3.00,3.00,Low,Coffee,Organic brewed coffee,Coffee,Brazilian Rg
546,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:49:37,Late Afternoon,19,49,1,Single,3,Astoria,36,"3,75",3.75,3.75,Low,Coffee,Premium brewed coffee,Coffee,Jamaican Coffee River Lg
547,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:52:47,Late Afternoon,19,52,1,Single,8,Hell's Kitchen,32,3,3.00,3.00,Low,Coffee,Gourmet brewed coffee,Coffee,Ethiopia Rg
548,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:57:56,Late Afternoon,19,57,1,Single,3,Astoria,35,"3,1",3.10,3.10,Low,Coffee,Premium brewed coffee,Coffee,Jamaican Coffee River Rg
549,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:58:29,Late Afternoon,19,58,1,Single,3,Astoria,55,4,4.00,4.00,Low,Tea,Brewed Chai tea,Tea,Morning Sunrise Chai Lg
550,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,19:58:52,Late Afternoon,19,58,1,Single,3,Astoria,39,"4,25",4.25,4.25,Low,Coffee,Barista Espresso,Drinks/Food,Latte Rg
551,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,07:01:59,Dawn,7,1,1,Single,5,Lower Manhattan,87,3,3.00,3.00,Low,Coffee,Barista Espresso,Drinks/Food,Ouro Brasileiro shot
552,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,07:12:05,Dawn,7,12,1,Single,5,Lower Manhattan,51,3,3.00,3.00,Low,Tea,Brewed Black tea,Tea,Earl Grey Lg
553,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,07:16:35,Dawn,7,16,2,Small Order,5,Lower Manhattan,28,2,2.00,4.00,Low,Coffee,Gourmet brewed coffee,Coffee,Columbian Medium Roast Sm
554,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,07:16:46,Dawn,7,16,1,Single,5,Lower Manhattan,57,"3,1",3.10,3.10,Low,Tea,Brewed Chai tea,Tea,Spicy Eye Opener Chai Lg
555,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,07:16:46,Dawn,7,16,1,Single,5,Lower Manhattan,70,"3,25",3.25,3.25,Low,Bakery,Scone,Drinks/Food,Cranberry Scone
556,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,07:22:08,Dawn,7,22,2,Small Order,5,Lower Manhattan,61,"4,75",4.75,9.50,Low,Drinking Chocolate,Hot chocolate,Drinks/Food,Sustainably Grown Organic Lg
557,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,07:22:45,Dawn,7,22,1,Single,5,Lower Manhattan,42,"2,5",2.50,2.50,Low,Tea,Brewed herbal tea,Tea,Lemon Grass Rg
558,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,07:25:59,Dawn,7,25,1,Single,5,Lower Manhattan,24,3,3.00,3.00,Low,Coffee,Drip coffee,Coffee,Our Old Time Diner Blend Lg
559,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,07:35:10,Dawn,7,35,1,Single,5,Lower Manhattan,53,3,3.00,3.00,Low,Tea,Brewed Chai tea,Tea,Traditional Blend Chai Lg
560,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,07:48:26,Dawn,7,48,1,Single,5,Lower Manhattan,41,"4,25",4.25,4.25,Low,Coffee,Barista Espresso,Drinks/Food,Cappuccino Lg
561,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,07:48:26,Dawn,7,48,1,Single,5,Lower Manhattan,75,"3,5",3.50,3.50,Low,Bakery,Pastry,Drinks/Food,Croissant
562,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,07:53:48,Dawn,7,53,2,Small Order,5,Lower Manhattan,27,"3,5",3.50,7.00,Low,Coffee,Organic brewed coffee,Coffee,Brazilian Lg
563,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,07:59:47,Dawn,7,59,1,Single,5,Lower Manhattan,48,"2,5",2.50,2.50,Low,Tea,Brewed Black tea,Tea,English Breakfast Rg
564,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,07:59:47,Dawn,7,59,1,Single,5,Lower Manhattan,75,"3,5",3.50,3.50,Low,Bakery,Pastry,Drinks/Food,Croissant
565,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,08:03:47,Dawn,8,3,2,Small Order,8,Hell's Kitchen,32,3,3.00,6.00,Low,Coffee,Gourmet brewed coffee,Coffee,Ethiopia Rg
566,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,08:04:06,Dawn,8,4,2,Small Order,8,Hell's Kitchen,31,"2,2",2.20,4.40,Low,Coffee,Gourmet brewed coffee,Coffee,Ethiopia Sm
567,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,08:04:55,Dawn,8,4,1,Single,8,Hell's Kitchen,25,"2,2",2.20,2.20,Low,Coffee,Organic brewed coffee,Coffee,Brazilian Sm
568,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,08:04:59,Dawn,8,4,1,Single,5,Lower Manhattan,61,"4,75",4.75,4.75,Low,Drinking Chocolate,Hot chocolate,Drinks/Food,Sustainably Grown Organic Lg
569,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,08:09:46,Dawn,8,9,1,Single,5,Lower Manhattan,48,"2,5",2.50,2.50,Low,Tea,Brewed Black tea,Tea,English Breakfast Rg
570,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,08:09:51,Dawn,8,9,1,Single,5,Lower Manhattan,61,"4,75",4.75,4.75,Low,Drinking Chocolate,Hot chocolate,Drinks/Food,Sustainably Grown Organic Lg
571,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,08:11:11,Dawn,8,11,2,Small Order,8,Hell's Kitchen,61,"4,75",4.75,9.50,Low,Drinking Chocolate,Hot chocolate,Drinks/Food,Sustainably Grown Organic Lg
572,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,08:11:11,Dawn,8,11,1,Single,8,Hell's Kitchen,74,"3,5",3.50,3.50,Low,Bakery,Biscotti,Drinks/Food,Ginger Biscotti
573,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,08:13:24,Dawn,8,13,1,Single,8,Hell's Kitchen,27,"3,5",3.50,3.50,Low,Coffee,Organic brewed coffee,Coffee,Brazilian Lg
574,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,08:14:13,Dawn,8,14,1,Single,5,Lower Manhattan,55,4,4.00,4.00,Low,Tea,Brewed Chai tea,Tea,Morning Sunrise Chai Lg
575,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,08:15:07,Dawn,8,15,1,Single,8,Hell's Kitchen,36,"3,75",3.75,3.75,Low,Coffee,Premium brewed coffee,Coffee,Jamaican Coffee River Lg
576,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,08:15:10,Dawn,8,15,2,Small Order,8,Hell's Kitchen,30,3,3.00,6.00,Low,Coffee,Gourmet brewed coffee,Coffee,Columbian Medium Roast Lg
577,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,08:17:28,Dawn,8,17,1,Single,8,Hell's Kitchen,44,"2,5",2.50,2.50,Low,Tea,Brewed herbal tea,Tea,Peppermint Rg
578,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,08:20:38,Dawn,8,20,2,Small Order,5,Lower Manhattan,44,"2,5",2.50,5.00,Low,Tea,Brewed herbal tea,Tea,Peppermint Rg
579,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,08:21:32,Dawn,8,21,2,Small Order,8,Hell's Kitchen,38,"3,75",3.75,7.50,Low,Coffee,Barista Espresso,Drinks/Food,Latte
